,equity
2025-06-02 09:30:00-04:00,1000000.0
2025-06-02 09:35:00-04:00,1000000.0
2025-06-02 09:40:00-04:00,1000000.0
2025-06-02 09:45:00-04:00,1000000.0
2025-06-02 09:50:00-04:00,1000000.0
2025-06-02 09:55:00-04:00,1000000.0
2025-06-02 10:00:00-04:00,1000000.0
2025-06-02 10:05:00-04:00,1000000.0
2025-06-02 10:10:00-04:00,1000000.0
2025-06-02 10:15:00-04:00,1000000.0
2025-06-02 10:20:00-04:00,1000000.0
2025-06-02 10:25:00-04:00,1000000.0
2025-06-02 10:30:00-04:00,1000000.0
2025-06-02 10:35:00-04:00,1000000.0
2025-06-02 10:40:00-04:00,1000000.0
2025-06-02 10:45:00-04:00,1000000.0
2025-06-02 10:50:00-04:00,1000000.0
2025-06-02 10:55:00-04:00,1000000.0
2025-06-02 11:00:00-04:00,1000000.0
2025-06-02 11:05:00-04:00,1000000.0
2025-06-02 11:10:00-04:00,1000000.0
2025-06-02 11:15:00-04:00,1000000.0
2025-06-02 11:20:00-04:00,1000000.0
2025-06-02 11:25:00-04:00,1000000.0
2025-06-02 11:30:00-04:00,1000000.0
2025-06-02 11:35:00-04:00,1000000.0
2025-06-02 11:40:00-04:00,1000000.0
2025-06-02 11:45:00-04:00,1000000.0
2025-06-02 11:50:00-04:00,1000000.0
2025-06-02 11:55:00-04:00,1000000.0
2025-06-02 12:00:00-04:00,1000000.0
2025-06-02 12:05:00-04:00,1000000.0
2025-06-02 12:10:00-04:00,1000000.0
2025-06-02 12:15:00-04:00,1000000.0
2025-06-02 12:20:00-04:00,1000000.0
2025-06-02 12:25:00-04:00,1000000.0
2025-06-02 12:30:00-04:00,1000000.0
2025-06-02 12:35:00-04:00,1000000.0
2025-06-02 12:40:00-04:00,1000000.0
2025-06-02 12:45:00-04:00,1000000.0
2025-06-02 12:50:00-04:00,1000000.0
2025-06-02 12:55:00-04:00,1000000.0
2025-06-02 13:00:00-04:00,1000000.0
2025-06-02 13:05:00-04:00,1000000.0
2025-06-02 13:10:00-04:00,1000000.0
2025-06-02 13:15:00-04:00,1000000.0
2025-06-02 13:20:00-04:00,1000000.0
2025-06-02 13:25:00-04:00,1000000.0
2025-06-02 13:30:00-04:00,1000000.0
2025-06-02 13:35:00-04:00,1000000.0
2025-06-02 13:40:00-04:00,1000000.0
2025-06-02 13:45:00-04:00,1000000.0
2025-06-02 13:50:00-04:00,1000000.0
2025-06-02 13:55:00-04:00,1000000.0
2025-06-02 14:00:00-04:00,1000000.0
2025-06-02 14:05:00-04:00,1000000.0
2025-06-02 14:10:00-04:00,1000000.0
2025-06-02 14:15:00-04:00,1000000.0
2025-06-02 14:20:00-04:00,1000000.0
2025-06-02 14:25:00-04:00,1000000.0
2025-06-02 14:30:00-04:00,1000000.0
2025-06-02 14:35:00-04:00,1000000.0
2025-06-02 14:40:00-04:00,1000000.0
2025-06-02 14:45:00-04:00,1000000.0
2025-06-02 14:50:00-04:00,1000000.0
2025-06-02 14:55:00-04:00,1000000.0
2025-06-02 15:00:00-04:00,1000000.0
2025-06-02 15:05:00-04:00,1000000.0
2025-06-02 15:10:00-04:00,1000000.0
2025-06-02 15:15:00-04:00,1000000.0
2025-06-02 15:20:00-04:00,1000000.0
2025-06-02 15:25:00-04:00,1000000.0
2025-06-02 15:30:00-04:00,1000000.0
2025-06-02 15:35:00-04:00,1000000.0
2025-06-02 15:40:00-04:00,1000000.0
2025-06-02 15:45:00-04:00,1000000.0
2025-06-02 15:50:00-04:00,1000000.0
2025-06-02 15:55:00-04:00,1000000.0
2025-06-02 16:00:00-04:00,1000000.0
2025-06-03 09:30:00-04:00,1000000.0
2025-06-03 09:35:00-04:00,1000000.0
2025-06-03 09:40:00-04:00,1000000.0
2025-06-03 09:45:00-04:00,1000000.0
2025-06-03 09:50:00-04:00,1000000.0
2025-06-03 09:55:00-04:00,1000000.0
2025-06-03 10:00:00-04:00,1000000.0
2025-06-03 10:05:00-04:00,1000000.0
2025-06-03 10:10:00-04:00,1000000.0
2025-06-03 10:15:00-04:00,1000000.0
2025-06-03 10:20:00-04:00,1000000.0
2025-06-03 10:25:00-04:00,1000000.0
2025-06-03 10:30:00-04:00,1000000.0
2025-06-03 10:35:00-04:00,1000000.0
2025-06-03 10:40:00-04:00,1000000.0
2025-06-03 10:45:00-04:00,1000000.0
2025-06-03 10:50:00-04:00,1000000.0
2025-06-03 10:55:00-04:00,1000000.0
2025-06-03 11:00:00-04:00,1000000.0
2025-06-03 11:05:00-04:00,1000000.0
2025-06-03 11:10:00-04:00,1000000.0
2025-06-03 11:15:00-04:00,1000000.0
2025-06-03 11:20:00-04:00,1000000.0
2025-06-03 11:25:00-04:00,1000000.0
2025-06-03 11:30:00-04:00,1000000.0
2025-06-03 11:35:00-04:00,1000000.0
2025-06-03 11:40:00-04:00,1000000.0
2025-06-03 11:45:00-04:00,1000000.0
2025-06-03 11:50:00-04:00,1000000.0
2025-06-03 11:55:00-04:00,1000000.0
2025-06-03 12:00:00-04:00,1000000.0
2025-06-03 12:05:00-04:00,1000000.0
2025-06-03 12:10:00-04:00,1000000.0
2025-06-03 12:15:00-04:00,1000000.0
2025-06-03 12:20:00-04:00,1000000.0
2025-06-03 12:25:00-04:00,1000000.0
2025-06-03 12:30:00-04:00,1000000.0
2025-06-03 12:35:00-04:00,1000000.0
2025-06-03 12:40:00-04:00,1000000.0
2025-06-03 12:45:00-04:00,1000000.0
2025-06-03 12:50:00-04:00,1000000.0
2025-06-03 12:55:00-04:00,1000000.0
2025-06-03 13:00:00-04:00,1000000.0
2025-06-03 13:05:00-04:00,1000000.0
2025-06-03 13:10:00-04:00,1000000.0
2025-06-03 13:15:00-04:00,1000000.0
2025-06-03 13:20:00-04:00,1000000.0
2025-06-03 13:25:00-04:00,1000000.0
2025-06-03 13:30:00-04:00,1000000.0
2025-06-03 13:35:00-04:00,1000000.0
2025-06-03 13:40:00-04:00,1000000.0
2025-06-03 13:45:00-04:00,1000000.0
2025-06-03 13:50:00-04:00,1000000.0
2025-06-03 13:55:00-04:00,1000000.0
2025-06-03 14:00:00-04:00,1000000.0
2025-06-03 14:05:00-04:00,1000027.0542625566
2025-06-03 14:10:00-04:00,1000400.6443998981
2025-06-03 14:15:00-04:00,1000855.5560617761
2025-06-03 14:20:00-04:00,1000505.186930986
2025-06-03 14:25:00-04:00,1000507.6647943796
2025-06-03 14:30:00-04:00,1000025.3891201488
2025-06-03 14:35:00-04:00,999641.8676610864
2025-06-03 14:40:00-04:00,999301.9111207345
2025-06-03 14:45:00-04:00,999244.034113546
2025-06-03 14:50:00-04:00,999060.3632029782
2025-06-03 14:55:00-04:00,999115.2258811393
2025-06-03 15:00:00-04:00,999115.2258811393
2025-06-03 15:05:00-04:00,999115.2258811393
2025-06-03 15:10:00-04:00,999115.2258811393
