timestamp,asset,theme,direction,signal,asset_catalyst,scenario_confidence,report_reliability,idea_score,edge_ratio,quant_gate_pass,gate_reasons
2025-01-03 00:00:00-05:00,AUDUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,BTC,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,COPPER,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,ETH,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,EURUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,GOLD,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,GOOG,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,MCD,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,NVDA,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,SILVER,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,SOL,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,SPY,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,TSLA,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-03 00:00:00-05:00,XRP,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,AUDUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,BTC,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,COPPER,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,ETH,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,EURUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,GOLD,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,GOOG,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,MCD,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,NVDA,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,SILVER,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,SOL,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,SPY,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,TSLA,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-04 00:00:00-05:00,XRP,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,1.0,0.29987819893008183,0.0,False,"['weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,AUDUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,BTC,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,COPPER,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,ETH,crypto flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,EURUSD,forex flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,GOLD,metal flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,GOOG,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
2025-01-05 00:00:00-05:00,MCD,stock flow + macro overlay favors long exposure,flat,,0.0,0.9991879928672124,0.8142857142857144,0.272021056072939,0.0,False,"['report_invalid', 'weak_signal', 'insufficient_net_edge']"
